   0.583613E+05   0.901358E+04  -0.122222E+06   0.497984E+05   0.479540E+05  -0.336999E+05   0.280703E+05   0.153848E+06  -0.422487E+06   0.524975E+06  -0.383333E+06  -0.139705E+06   0.143956E+06   0.752198E+05  -0.739893E+04   0.211097E+06  -0.130719E+06  -0.167128E+06   0.211625E+06  -0.150069E+06  -0.133378E+05  -0.141178E+05   0.238602E+04   0.527311E+05  -0.874225E+05   0.451580E+05  -0.271947E+03   0.807906E+05  -0.115226E+07   0.230947E+07  -0.133204E+07   0.670062E+05   0.104701E+06  -0.906237E+05   0.180037E+05   0.188330E+05  -0.135647E+04  -0.484308E+05   0.337891E+05   0.244600E+05
  -0.107025E+06   0.112264E+05   0.194244E+06  -0.575243E+05  -0.825075E+05   0.200844E+05   0.111369E+05  -0.179641E+05   0.196092E+06  -0.547367E+06   0.817037E+06  -0.683515E+06   0.117313E+06   0.151692E+05   0.125626E+06  -0.107966E+06   0.854929E+04   0.274227E+06  -0.173342E+06  -0.195114E+05   0.248224E+05   0.693230E+04   0.118103E+05  -0.100861E+06   0.101548E+06  -0.357345E+05   0.762036E+04   0.548748E+05   0.183264E+05  -0.133204E+07   0.259422E+07  -0.145414E+07   0.590869E+05   0.889728E+05  -0.265698E+05  -0.724881E+05   0.907654E+05   0.313565E+05  -0.113680E+06   0.382603E+05
   0.784835E+05  -0.108268E+05  -0.150728E+06   0.602761E+03   0.770847E+05  -0.400758E+04   0.350259E+05  -0.134956E+06   0.225452E+06   0.222181E+06  -0.690397E+06   0.103876E+07  -0.918556E+06   0.347003E+06  -0.114933E+06  -0.557796E+05   0.943770E+05  -0.144120E+06   0.508314E+05   0.255397E+05  -0.596075E+04  -0.140740E+05  -0.122829E+04   0.175892E+05   0.542717E+05  -0.382647E+05   0.333503E+05  -0.109241E+06   0.909005E+05   0.670062E+05  -0.145414E+07   0.275783E+07  -0.162082E+07   0.154865E+06   0.110715E+06  -0.509842E+05   0.358549E+05  -0.890696E+05   0.951497E+05  -0.876271E+04
  -0.354719E+05  -0.889338E+04   0.169486E+06   0.468155E+05  -0.655498E+05  -0.557985E+05  -0.390825E+05   0.311115E+05  -0.227303E+06   0.191196E+06   0.173704E+06  -0.800612E+06   0.120943E+07  -0.888927E+06   0.658207E+05   0.372558E+06  -0.149165E+06  -0.163575E+06   0.136597E+06   0.785763E+05  -0.746326E+04   0.347374E+05  -0.403188E+05   0.461235E+05  -0.901329E+05   0.415089E+05  -0.812664E+04   0.728486E+05  -0.410567E+05   0.104701E+06   0.590869E+05  -0.162082E+07   0.313008E+07  -0.182423E+07   0.505855E+05   0.205856E+06  -0.168014E+06   0.617210E+05   0.677734E+05  -0.926131E+05
   0.201898E+05   0.177964E+05  -0.848699E+05  -0.574558E+05  -0.195090E+05   0.395331E+05   0.126953E+06  -0.123268E+06   0.157025E+06  -0.185767E+05   0.697683E+05   0.332376E+06  -0.104479E+07   0.969333E+06  -0.456494E+06   0.844195E+05   0.688652E+05   0.934952E+05  -0.111230E+06  -0.434165E+05  -0.115776E+05  -0.987191E+04   0.270870E+05  -0.798088E+05   0.713924E+05   0.435895E+05   0.168732E+05  -0.859757E+05   0.473658E+05  -0.906237E+05   0.889728E+05   0.154865E+06  -0.182423E+07   0.337130E+07  -0.187185E+07   0.142938E+05   0.163566E+06  -0.216545E+05  -0.477998E+05   0.703931E+05
   0.196632E+05  -0.202190E+05  -0.412589E+05   0.798019E+05   0.482554E+04   0.523404E+04  -0.114962E+06   0.135842E+06  -0.502790E+05   0.278977E+05  -0.111812E+06  -0.400689E+04   0.296615E+06  -0.554346E+06   0.823787E+06  -0.868683E+06   0.422677E+06   0.264332E+05  -0.104251E+06   0.342606E+05   0.124853E+05  -0.724895E+04   0.801477E+04   0.460764E+05  -0.680845E+05  -0.178657E+05  -0.272862E+05   0.685198E+05  -0.206300E+05   0.180037E+05  -0.265698E+05   0.110715E+06   0.505855E+05  -0.187185E+07   0.349263E+07  -0.193728E+07   0.113575E+06   0.112077E+06  -0.498124E+05   0.436084E+05
  -0.241441E+05   0.268612E+05   0.100710E+05  -0.113484E+06   0.179022E+06  -0.115627E+06   0.360162E+05   0.511010E+05   0.707510E+05  -0.199066E+06   0.119351E+06  -0.849769E+05   0.212461E+06   0.113213E+06  -0.920639E+06   0.144665E+07  -0.119024E+07   0.286242E+06   0.938371E+05  -0.702121E+04   0.142669E+05  -0.282753E+05   0.169715E+05   0.255058E+05  -0.585214E+05   0.590274E+04   0.407030E+05   0.404416E+05  -0.993616E+04   0.188330E+05  -0.724881E+05  -0.509842E+05   0.205856E+06   0.142938E+05  -0.193728E+07   0.380918E+07  -0.215338E+07  -0.249283E+05   0.203732E+06  -0.696575E+05
  -0.139179E+05  -0.949099E+04   0.687675E+05  -0.487260E+04  -0.853873E+05   0.684910E+05  -0.164252E+05  -0.353711E+05  -0.939418E+05   0.167224E+06  -0.880302E+04   0.603274E+05  -0.164815E+06  -0.864303E+05   0.568140E+06  -0.124217E+07   0.143421E+07  -0.984798E+06   0.373537E+06   0.136500E+05  -0.305673E+05   0.517963E+05  -0.259485E+05  -0.460042E+04   0.864194E+05  -0.450372E+05  -0.536637E+05   0.162962E+05  -0.308300E+05  -0.135647E+04   0.907654E+05   0.358549E+05  -0.168014E+06   0.163566E+06   0.113575E+06  -0.215338E+07   0.394515E+07  -0.212838E+07   0.992273E+05   0.681905E+05
  -0.265816E+05   0.207282E+05  -0.239937E+04   0.822580E+05  -0.166418E+06   0.214812E+06  -0.123969E+05  -0.155228E+06   0.809223E+05  -0.157624E+06   0.130474E+06  -0.105992E+06   0.181222E+06   0.444142E+05   0.900593E+05   0.135627E+06  -0.920784E+06   0.140434E+07  -0.120291E+07   0.320562E+06   0.431664E+05  -0.683090E+05  -0.285161E+04   0.255814E+05  -0.660629E+05   0.434131E+05  -0.212417E+05  -0.988498E+04   0.846014E+05  -0.484308E+05   0.313565E+05  -0.890696E+05   0.617210E+05  -0.216545E+05   0.112077E+06  -0.249283E+05  -0.212838E+07   0.431591E+07  -0.249584E+07   0.247789E+06
   0.766699E+05  -0.115116E+03  -0.115739E+06   0.104457E+06  -0.196185E+05  -0.210697E+06   0.102780E+06   0.146852E+06   0.765291E+04  -0.359718E+05  -0.196618E+06   0.169485E+06  -0.732863E+05   0.201577E+06  -0.356189E+06   0.393539E+06  -0.817452E+05  -0.928047E+06   0.167177E+07  -0.941693E+06   0.110205E+04   0.399156E+05  -0.444002E+05   0.790544E+04   0.965885E+05  -0.546618E+05   0.755588E+05  -0.430056E+05  -0.628362E+05   0.337891E+05  -0.113680E+06   0.951497E+05   0.677734E+05  -0.477998E+05  -0.498124E+05   0.203732E+06   0.992273E+05  -0.249584E+07   0.465925E+07  -0.245645E+07
  -0.447347E+05  -0.126779E+05   0.669731E+05  -0.842800E+05   0.140425E+06   0.169690E+05  -0.100342E+06  -0.205410E+05  -0.426512E+05   0.123347E+06   0.150986E+05  -0.223456E+04  -0.639309E+04  -0.123205E+06   0.212113E+06  -0.208274E+06   0.374102E+06   0.265057E+06  -0.896293E+06   0.551818E+06  -0.356151E+05  -0.211739E+04   0.551333E+05  -0.333301E+05  -0.604406E+05   0.280405E+05  -0.313894E+05   0.420764E+05  -0.160699E+05   0.244600E+05   0.382603E+05  -0.876271E+04  -0.926131E+05   0.703931E+05   0.436084E+05  -0.696575E+05   0.681905E+05   0.247789E+06  -0.245645E+07   0.241873E+07
